Image_Name,Mask_Name,f1,recall,precision,accuracy,iou
Img_107.jpg,Img_107.jpg,0.8754863813229572,0.8893280632411067,0.8620689655172413,0.9970703125,0.7785467128027682
Img_108.jpg,Img_108.jpg,0.8536045997346307,0.9018691588785047,0.8102434928631402,0.9949493408203125,0.7445987654320988
Img_109.jpg,Img_109.jpg,0.8548776284039986,0.8763250883392226,0.8344549125168237,0.9935760498046875,0.7465382299819386
Img_11.jpg,Img_11.jpg,0.3439855432065243,0.965417564513586,0.2092760954268918,0.9257734863990982,0.20771892527591823
Img_110.jpg,Img_110.jpg,0.8914405010438414,0.9133689839572192,0.8705402650356778,0.996826171875,0.8041431261770244
Img_111.jpg,Img_111.jpg,0.859180035650624,0.8291284403669725,0.8914919852034525,0.9963836669921875,0.753125
Img_112.jpg,Img_112.jpg,0.8427260812581914,0.8170266836086404,0.8700947225981055,0.996337890625,0.7281993204983013
Img_113.jpg,Img_113.jpg,0.7555110220440883,0.710427135678392,0.8067047075606276,0.98883056640625,0.607085346215781
Img_114.jpg,Img_114.jpg,0.7709115739160124,0.7961918194640338,0.7471872931833223,0.9897613525390625,0.6272222222222222
Img_115.jpg,Img_115.jpg,0.794422310756972,0.7862776025236593,0.8027375201288245,0.99212646484375,0.658955717118308
Img_116.jpg,Img_116.jpg,0.5737356566085847,0.8093525179856115,0.44437129690585914,0.9846954345703125,0.4022646007151371
Img_117.jpg,Img_117.jpg,0.8663624511082139,0.816840811309158,0.9222761970853574,0.993743896484375,0.7642323174238068
Img_118.jpg,Img_118.jpg,0.1342206392351673,0.9903181189488244,0.07198873919163483,0.718109130859375,0.0719381091128303
Img_12.jpg,Img_12.jpg,0.06752412840679727,0.8274033362260148,0.03519832642848353,0.8061697175300193,0.03494177050248391
Img_120.jpg,Img_120.jpg,0.8413905486148833,0.8506315211422295,0.832348199892531,0.9910888671875,0.726207219878106
Img_121.jpg,Img_121.jpg,0.2164316370324954,0.9812369701181376,0.1216297700060298,0.843994140625,0.12134754211069096
Img_122.jpg,Img_122.jpg,0.8524486571879937,0.8063359234907352,0.9041554959785523,0.9928741455078125,0.7428414096916299
Img_123.jpg,Img_123.jpg,0.8669131238447321,0.823288472791106,0.9154196486662329,0.993408203125,0.765089722675367
Img_124.jpg,Img_124.jpg,0.8862467866323906,0.8914027149321267,0.8811501597444089,0.994598388671875,0.795729948066936
Img_125.jpg,Img_125.jpg,0.8482293423271501,0.8902654867256637,0.8099838969404187,0.99725341796875,0.7364568081991215
Img_126.jpg,Img_126.jpg,0.9158607350096711,0.9279764821166095,0.9040572792362769,0.99468994140625,0.8447814451382694
Img_127.jpg,Img_127.jpg,0.9548387096774195,0.9536082474226805,0.9560723514211886,0.9994659423828125,0.9135802469135802
